ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address  (Unit #),Registered Address  (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
,,16/12/2025,LICKERS,LICKERS HOUGANG AND TELOK BLANGAH,,TeleSales,,Offline Sources,Adhoc,,53285958L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9099 5265,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,STBQ PTE. LTD.,STBQ NIKUSTAR,,TeleSales,,Offline Sources,Adhoc,,202402501Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9782 2661,phillip@bzbasia.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,OSG CONTAINERS AND MODULAR PTE. LTD.,OSG BAR,,TeleSales,,Offline Sources,Adhoc,,200607657C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6903 0329,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TRI KING CAR ACCESSORIES,TORI KING,,TeleSales,,Offline Sources,Adhoc,,53214360D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6225 2235,torikingtv@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,VEG KITCHEN PTE. LTD.,SUPER KITCHEN,,TeleSales,,Offline Sources,Adhoc,,201538682W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6638 7894,raja.superkitchin@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE BOILER PTE. LTD.,THE BOILER SEAFOOD BEER & BAR,,TeleSales,,Offline Sources,Adhoc,,201327766H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9237 8816,malcolm.hong@theboiler.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,ADDA,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8793 2103,haifa@geniecollective.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,DA PAOLO DEMPSEY PTE. LTD.,DA PAOLO DEMPSEY RESTAURANT & BAR,,TeleSales,,Offline Sources,Adhoc,,200603018H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9017 5121,mauro@dapaolo.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,JB GARDEN SEAFOOD RESTAURANT,JB GARDEN SEAFOOD RESTAURANT COLD KNOCK,,TeleSales,,Offline Sources,Adhoc,,53182734L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9835 7949,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,AVPVI KATSUSHIKA SG HOLDING PTE. LTD.,KAI SUSHI,,TeleSales,,Offline Sources,Adhoc,,202126986E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8185 8093,enquiries@kaisushi.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ROOTS,ROOTS KITCHEN BAR,,TeleSales,,Offline Sources,Adhoc,,53346400E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6291 5679,derek@rootskitchen.bar,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ORANGE SOCKS PTE. LTD.,SOCKS & PANS,,TeleSales,,Offline Sources,Adhoc,,201403460C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9793 9280,socksnpans@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MY OLD PLACE PTE. LTD.,MY - KAMPACHI 3 OLS,,TeleSales,,Offline Sources,Adhoc,,201903759H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 2275 7890,mm@hotmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ALNO PTE. LTD.,ALNO#PONG,,TeleSales,,Offline Sources,Adhoc,,202518285C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6333 0292,thomas@flaslngapore.otg,,,,65 6333 3093,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,GONG CHA,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9660 3085,sujata.quek@gong-cha-sg.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,NICOLAS LE RESTAURANT PTE. LTD.,NICHOLAS LE RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,202542712H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6224 2404,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ABCD TRADING SERVICES PTE. LTD.,ABCD - ASHU SINGH,,TeleSales,,Offline Sources,Adhoc,,201916334W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 1108 6292,ashu987665@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PARIS BAGUETTE SINGAPORE PTE. LTD.,PARIS BAGUETTE CAFÉ,,TeleSales,,Offline Sources,Adhoc,,201108952N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6734 7765,erictan@spc.co.kr,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,JIMOO PTE. LTD.,JIMOTO YA,,TeleSales,,Offline Sources,Adhoc,,202525465N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6223 3397,info@jimotoyasingapore.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,OVEN & FRIED CHICKEN,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6222 5959,chicken@ofcsingapore.com,,,,,bukit_timah@ofcsingapore.com,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,STANRAY (IRELAND) PTE. LTD.,IRELANDS POTATO,,TeleSales,,Offline Sources,Adhoc,,201816646M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9720 0961,alfred@refinge.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KY ANH QUAN VIETNAM CUISINE,KY ANH QUAN,,TeleSales,,Offline Sources,Adhoc,,53465544X,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6348 1208,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,NANAS GREEN TEA,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6684 4312,info@nanasgreentea.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,OLD HEN COFFEE,OLD HEN KITCHEN,,TeleSales,,Offline Sources,Adhoc,,53274893W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6341 5458,hello@oldhencoffee.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SENS (SINGAPORE) PRIVATE LIMITED,SENS RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,201633563K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6262 5618,dine@sensrestaurant.com,,,,,info@sen.com.sg,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HAJIME PRIVATE LIMITED,HAJIME TONKATSU AND RAMEN,,TeleSales,,Offline Sources,Adhoc,,201535965Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6509 9952,soonhui@hajime.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SASCO,SASCO - MARIA LEONG,,TeleSales,,Offline Sources,Adhoc,,53400011L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 3518 3135,marialeong@sasco.org.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ASIA CUISINE.COM PTE. LTD.,COMO CUISINE,,TeleSales,,Offline Sources,Adhoc,,200602934E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8265 0396,giulia.corinto@comodempsey.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GRACE ESPRESSO,GRACE ESPRESSO REQUIREMENT OF KIOSK,,TeleSales,,Offline Sources,Adhoc,,53426862E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9337 1976,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,YUNNAN ENERGY INTERNATIONAL INVESTMENT (SINGAPORE) PTE. LTD.,YUNNAN ORIGINAL ECOLOGY HOTPOT,,TeleSales,,Offline Sources,Adhoc,,201701265E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6635 8243,xjp_wujishi@xcxchg.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ANT MICRO GIANT HOLDING GROUP PTE. LTD.,ANT,,TeleSales,,Offline Sources,Adhoc,,202436632D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9876 6760,yukun.shi@antgroup.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,CEDELE,CEDELE BAKERY DEPOT,,TeleSales,,Offline Sources,Adhoc,,53032543L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9729 4707,wendytan@bakdepot.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,190 DEGREES BAKERY,190 DEGREES BAKERY TOA PAYOH,,TeleSales,,Offline Sources,Adhoc,,53322742M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9221 8444,190degreesbakery@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,AARYA RESTAURANTS PTE. LTD.,CHENNAI ARYA RESTAURANTS,,TeleSales,,Offline Sources,Adhoc,,200304360N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8259 1625,sathyavelavan@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ABURI @SUNTEC PTE. LTD.,ABURI SUSHI HEISHIRO,,TeleSales,,Offline Sources,Adhoc,,201913810M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6369 9489,kobayashi@heishirou.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,AI IMPLEMENTATION GROUP PTE. LTD.,IMPLEMENTATION CONFIRMATION QUOTE 675,,TeleSales,,Offline Sources,Adhoc,,202504057M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8798 2687,alex.serrano@jollibeesingapore.com,,,,65 9384 6143,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BREWERKZ GROUP PTE. LTD.,BREWERKS EASY & LIGHT,,TeleSales,,Offline Sources,Adhoc,,201621937D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9488 9998,kengli@easylight.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE 1925 HOLDINGS PTE. LTD.,THE 1925 BREWING,,TeleSales,,Offline Sources,Adhoc,,201827958E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6909 1425,hello@the1925.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE MIND CAFE PTE. LTD.,MINDCAFE,,TeleSales,,Offline Sources,Adhoc,,200411651H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6334 4426,alvin@themindcafe.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,KAPPOU JAPANESE SUSHI TAPAS BAR,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9170 4583,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,DONGJI UNIQUE SEAFOOD PTE. LTD.,DOONGJI,,TeleSales,,Offline Sources,Adhoc,,202428675C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6345 4264,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ROYZ ET VOUS PTE. LTD.,ROYZ ET VOUS COLD KNOCK,,TeleSales,,Offline Sources,Adhoc,,201420558W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9781 9343,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BISTRO 86,BISTRO 1855,,TeleSales,,Offline Sources,Adhoc,,53281938A,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9225 3638,hello@fatchap.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,QSR ASIA PTE. LTD.,QSR 2023CHARLTON MEDIA,,TeleSales,,Offline Sources,Adhoc,,201326985R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 3105 1200,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BABA CHEWS BAR AND EATERY,BABA CHEWS,,TeleSales,,Offline Sources,Adhoc,,53337686J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8894 3088,mike.luo1@ihg.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,CHAGEE 霸王茶姬FRANCHISEE,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8211 9600,teehongchang@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TIGER MAMA'S INC PRIVATE LIMITED,TIGERS MILK,,TeleSales,,Offline Sources,Adhoc,,202141792Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6808 2183,enquiries@tigersmilk.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,DELICIOUS SG PTE. LTD.,DELICIUS PASTICCERIA,,TeleSales,,Offline Sources,Adhoc,,201832090N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6702 7329,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ZENSO THAI & JAPANESE PTE. LTD.,ZENSO THAI,,TeleSales,,Offline Sources,Adhoc,,201322375K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6884 9660,info@zenso.sg,,,,,michelle@zenso.sg,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,CREAM AND CUSTARD,CREAM & CUSTARD COLD KNOCK,,TeleSales,,Offline Sources,Adhoc,,53279663B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8731 8908,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ALAKAI ADVISORY PTE. LTD.,ALAKAI,,TeleSales,,Offline Sources,Adhoc,,202243062R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6094 4957,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,APOLO BISTRO,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9786 6646,ceo@bananaleafapolo.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,SERIOUSLY KETO,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9838 4047,info@seriouslyketo.com,,,,,kueh@seriouslyketo.com,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,FAT CHAP,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6836 5994,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,DARUMA RAMEN HOUSE,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9181 8231,joel.chia@finexis.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,VATOS URBAN MIX PTE. LTD.,VATOS URBAN TACOS,,TeleSales,,Offline Sources,Adhoc,,201927200R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8263 6977,info@vatossg.com,,,,65 6385 6010,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,NIQQI'S THE CHEESE PRATA SHOP,NIQQIS THE CHEESEPRATA,,TeleSales,,Offline Sources,Adhoc,,52936878A,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9692 9441,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HEY DINGDONG PTE. LTD.,HEY LONG CHA,,TeleSales,,Offline Sources,Adhoc,,201728228W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9688 4079,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THUS COFFEE PTE. LTD.,THUS COFFEE COLD CALL,,TeleSales,,Offline Sources,Adhoc,,201700115K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8171 9983,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GOOD CHANCE POPIAH EATING HOUSE,GOOD CHANCE POPIAH,,TeleSales,,Offline Sources,Adhoc,,53041373J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6271 0698,cai_yongxing@yahoo.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,RASA ISTIMEWA RESTAURANT @ SAFRA JURONG PTE. LTD.,RASA ISTIMEWA RESTAURANT @ SAFRA JURONG4 OUTLETS,,TeleSales,,Offline Sources,Adhoc,,201818926D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6877 9339,rasaistimewajurong@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SEA CUISINE PTE. LTD.,SEA CUISINE PAY LATER- EPOINT,,TeleSales,,Offline Sources,Adhoc,,200604069Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9654 6389,kenny@seacuisine.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE SG WINERY PTE. LTD.,THE WINERY TAPAS BAR,,TeleSales,,Offline Sources,Adhoc,,202311450R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9321 5554,michael@thewinery.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,I-CHIRASHI PTE. LTD.,CHRIRASHI AI LEAD,,TeleSales,,Offline Sources,Adhoc,,202100932D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8292 2422,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BT PTE. LTD.,BT BRANDS,,TeleSales,,Offline Sources,Adhoc,,201903462C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 7537 3333,marcus@btbrands.com.my,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE NAIL PRIME,THE PRIME SOCIETY,,TeleSales,,Offline Sources,Adhoc,,53413815B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6474 7427,arielle@portico.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,NUDE SEAFOOD (WATER) PTE. LTD.,NUDE SEAFOOD AT MARINA ONE,,TeleSales,,Offline Sources,Adhoc,,202331923Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9646 0384,junchen@flocgroup.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MY OPPA,OPPA CHICKEN,,TeleSales,,Offline Sources,Adhoc,,53507471M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6221 5217,oppachicken@outlook.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,GONG CHA,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9832 8421,junyi@gong-cha-sg.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,OUE RESTAURANTS PTE. LTD.,OUE RESTAURANTS - SMARTPAY + SMARTTERMINAL,,TeleSales,,Offline Sources,Adhoc,,201202027E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9644 8526,wensheng.seah@ouerestaurants.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,,OLA COCINA DEL MAR,,TeleSales,,Offline Sources,Adhoc,,,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6604 7050,ola@ola.kitchen,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,3 MINS COFFEE SINGAPORE,3 MINS COFFEE - +65 8666 0320,,TeleSales,,Offline Sources,Adhoc,,53459250C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8666 0320,ywlsharlene@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ALCHEMY BISTRO PTE. LTD.,ALCHEMY BISTRO @ -- MARKET RESEARCH 2022,,TeleSales,,Offline Sources,Adhoc,,201006597E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8333 2444,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TIAN BAO PTE. LTD.,TIAN BAO SZECHUAN KITCHEN,,TeleSales,,Offline Sources,Adhoc,,201627004Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6734 4216,,,,,65 6266 5688,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,INDOCHILI CATERING & SUPPLY PTE. LTD.,INDOCHILI,,TeleSales,,Offline Sources,Adhoc,,201218309C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6445 1766,james@indochili.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THOSE DAYS PTE. LTD.,THOSE DAYS YONG TAU FOO,,TeleSales,,Offline Sources,Adhoc,,201917187C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8571 2565,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PIEDRA NEGRA PTE. LTD.,PEDRA NEGRA,,TeleSales,,Offline Sources,Adhoc,,200921077H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6291 1748,aileen@blujaz.net,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ASTONS BRO PTE. LIMITED,ASTONS,,TeleSales,,Offline Sources,Adhoc,,201831431K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9638 8488,heinz_iten@astons.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE SUCRE PEOPLE PTE. LTD.,THE SUCRE PEOPLE NON CHAIN,,TeleSales,,Offline Sources,Adhoc,,201425215M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6221 3969,enquiries@madaboutsucre.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MULTI FOOD SUPPLY,MULTIFOOD SUPPLY,,TeleSales,,Offline Sources,Adhoc,,53309760J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9061 5461,op.multifood@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,DA CHANG JIN KOREAN HOT STONE BBQ PTE. LTD.,8 KOREAN BBQ,,TeleSales,,Offline Sources,Adhoc,,200603317C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9299 5391,admin@8stepsholding.com,,,,65 8692 1188,questions@8koreanbbq.com,,,,65 8692 1188,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TAKAGI RAMEN PTE. LTD.,TAKAGT RAMEN,,TeleSales,,Offline Sources,Adhoc,,201525868Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8344 4717,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SOPRA GINZA PTE. LTD.,SOPRA CUCINA & BAR,,TeleSales,,Offline Sources,Adhoc,,201214618C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6737 3253,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,STAR,STAR CINNAMON,,TeleSales,,Offline Sources,Adhoc,,53340457J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9100 3803,ongchin@singnet.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
